Date,Open,High,Low,Close,Volume
2022-07-20,2727.51,2758.02,2685.83,2700.77,3727
2022-07-21,2622.83,2631.03,2620.21,2622.82,8417
2022-07-22,2500.85,2543.64,2475.07,2507.74,3040
2022-07-23,2530.51,2530.78,2522.33,2530.06,8737
2022-07-24,2506.48,2508.86,2469.74,2504.91,6023
2022-07-25,2448.17,2504.39,2447.33,2454.0,6618
2022-07-26,2495.21,2522.5,2462.66,2489.01,8100
2022-07-27,2503.79,2503.79,2495.8,2501.4,3645
2022-07-28,2478.11,2542.24,2449.29,2473.43,7938
2022-07-29,2408.66,2419.46,2397.47,2410.34,5670
2022-07-30,2453.12,2469.95,2447.84,2452.64,9228
2022-07-31,2479.17,2494.5,2463.03,2484.78,5012
2022-08-01,2478.79,2482.48,2472.42,2480.1,4105
2022-08-02,2563.63,2588.06,2557.36,2571.95,4480
2022-08-03,2505.1,2528.71,2482.04,2517.16,7068
2022-08-04,2441.27,2445.24,2430.58,2440.61,9197
2022-08-05,2408.35,2408.98,2406.73,2407.08,7061
2022-08-06,2401.32,2409.78,2358.64,2405.13,2968
2022-08-07,2416.6,2432.17,2391.02,2417.07,4478
2022-08-08,2412.56,2453.51,2340.25,2405.65,5037
2022-08-09,2422.47,2423.09,2421.48,2422.83,8161
2022-08-10,2367.35,2388.36,2324.54,2362.43,2845
2022-08-11,2434.25,2439.16,2411.48,2430.88,4644
2022-08-12,2427.19,2427.33,2427.08,2427.13,8275
2022-08-13,2487.94,2491.34,2444.16,2481.61,7008
2022-08-14,2499.9,2550.21,2473.44,2498.87,3215
2022-08-15,2535.71,2585.72,2454.18,2521.94,9260
2022-08-16,2555.76,2597.92,2545.78,2550.94,5714
2022-08-17,2570.28,2589.21,2561.69,2574.03,5239
2022-08-18,2622.89,2633.64,2566.61,2607.38,2913
2022-08-19,2675.55,2679.31,2672.81,2676.95,9706
2022-08-20,2687.94,2688.04,2685.85,2687.74,2542
2022-08-21,2726.42,2727.05,2724.33,2726.12,6575
2022-08-22,2720.36,2721.79,2719.58,2721.5,9398
2022-08-23,2803.93,2826.09,2796.54,2800.16,3779
2022-08-24,2757.13,2784.03,2709.99,2762.56,3859
2022-08-25,2855.92,2888.55,2832.47,2862.34,7833
2022-08-26,2859.52,2873.69,2848.86,2860.33,4477
2022-08-27,2781.99,2810.69,2774.04,2778.76,7940
2022-08-28,2793.72,2826.05,2768.6,2786.16,3360
2022-08-29,2748.87,2821.53,2708.34,2748.49,4940
2022-08-30,2802.6,2815.96,2793.95,2794.97,6077
2022-08-31,2741.85,2762.62,2707.06,2758.77,4400
2022-09-01,2768.72,2822.77,2687.73,2734.43,3128
2022-09-02,2626.43,2639.26,2619.21,2631.36,9076
2022-09-03,2607.12,2621.37,2605.76,2607.82,4413
2022-09-04,2459.07,2516.22,2408.49,2481.66,8687
2022-09-05,2417.82,2424.42,2396.4,2403.3,7107
2022-09-06,2435.78,2444.32,2411.88,2440.09,7825
2022-09-07,2485.41,2492.54,2438.44,2478.68,3085
2022-09-08,2519.29,2526.42,2445.19,2500.02,6679
2022-09-09,2455.01,2465.24,2445.52,2451.92,6295
2022-09-10,2437.19,2486.97,2425.28,2449.83,4181
2022-09-11,2448.36,2460.03,2427.2,2449.89,7449
2022-09-12,2414.57,2469.22,2296.85,2393.38,9962
2022-09-13,2459.02,2525.46,2418.12,2465.59,3725
2022-09-14,2526.66,2527.36,2490.03,2509.1,9482
2022-09-15,2496.38,2633.72,2458.88,2498.26,6879
2022-09-16,2498.07,2507.03,2494.33,2499.85,6235
2022-09-17,2508.38,2541.78,2488.03,2510.52,2539
2022-09-18,2408.56,2409.97,2406.02,2408.26,7850
2022-09-19,2391.96,2409.29,2378.28,2396.59,7110
2022-09-20,2358.56,2376.9,2358.15,2364.14,7052
2022-09-21,2314.18,2370.99,2280.21,2317.02,9372
2022-09-22,2300.62,2338.24,2289.98,2304.22,8091
2022-09-23,2386.18,2394.57,2372.02,2387.3,9246
2022-09-24,2420.2,2421.41,2417.2,2418.14,2813
2022-09-25,2390.07,2395.44,2389.49,2390.75,7007
2022-09-26,2417.76,2430.31,2390.57,2418.37,9317
2022-09-27,2482.5,2486.89,2481.31,2486.3,8109
2022-09-28,2531.23,2535.54,2528.1,2532.52,4169
2022-09-29,2547.05,2555.25,2529.55,2535.8,8814
2022-09-30,2508.21,2544.55,2475.56,2503.24,4957
2022-10-01,2536.06,2551.92,2530.96,2538.45,9401
2022-10-02,2562.07,2582.4,2535.95,2558.68,9544
2022-10-03,2600.4,2612.02,2594.38,2604.74,7830
2022-10-04,2652.16,2670.03,2622.48,2638.09,8731
2022-10-05,2714.16,2729.77,2665.7,2693.73,6703
2022-10-06,2665.51,2666.8,2661.14,2665.17,5552
2022-10-07,2733.65,2743.66,2715.66,2735.66,5188
2022-10-08,2745.57,2748.93,2745.02,2746.74,3256
2022-10-09,2862.42,2865.42,2860.08,2861.02,9896
2022-10-10,2821.71,2824.17,2821.32,2821.87,2735
2022-10-11,2919.4,2922.9,2918.87,2920.13,8531
2022-10-12,2930.88,2934.27,2930.62,2931.98,6663
2022-10-13,2875.46,2927.73,2780.87,2894.07,6248
2022-10-14,2862.85,2879.17,2852.25,2866.35,7737
2022-10-15,2845.75,2859.48,2822.97,2848.27,5319
2022-10-16,2842.23,2880.33,2823.55,2872.72,3644
2022-10-17,2907.53,2924.58,2900.76,2903.05,7000
2022-10-18,2870.31,2883.91,2861.95,2870.03,6892
2022-10-19,2862.99,2873.77,2846.17,2868.92,4071
2022-10-20,3011.49,3012.88,2992.04,2992.12,5097
2022-10-21,3072.65,3128.07,3029.15,3095.8,4073
2022-10-22,3109.23,3129.71,3087.11,3123.13,7743
2022-10-23,3124.8,3130.49,3119.97,3125.82,9813
2022-10-24,3152.26,3195.78,3127.25,3133.63,10303
2022-10-25,3161.4,3179.13,3154.01,3172.4,7591
2022-10-26,3110.95,3113.87,3102.89,3107.82,4436
2022-10-27,3098.76,3101.09,3082.8,3092.13,8007
2022-10-28,2982.78,3014.67,2979.49,2989.25,6239
2022-10-29,2999.8,3054.45,2995.68,3013.42,6033
2022-10-30,3054.27,3059.25,3052.09,3052.73,4762
2022-10-31,3005.78,3062.1,2972.44,3023.53,2967
2022-11-01,3115.32,3135.69,3114.37,3119.01,5298
2022-11-02,3041.03,3064.58,3016.45,3042.86,5365
2022-11-03,2960.31,2981.93,2942.76,2954.05,3057
2022-11-04,2961.9,3030.96,2953.52,2967.6,7624
2022-11-05,3026.98,3036.77,3024.21,3030.05,3719
2022-11-06,3134.12,3141.32,3131.99,3132.4,5375
2022-11-07,3112.35,3115.27,3092.87,3103.96,8216
2022-11-08,3168.84,3180.91,3146.11,3171.24,5235
2022-11-09,3173.7,3237.79,3077.01,3169.11,5974
2022-11-10,3158.95,3164.01,3158.07,3158.49,7781
2022-11-11,3219.34,3255.03,3200.85,3214.62,7691
2022-11-12,3256.38,3265.99,3225.17,3256.89,4127
2022-11-13,3163.67,3170.39,3106.1,3154.53,9207
2022-11-14,3270.08,3298.79,3177.02,3248.0,7564
2022-11-15,3323.16,3399.43,3295.23,3337.97,8426
2022-11-16,3228.63,3324.97,3200.07,3296.55,6071
2022-11-17,3323.64,3327.97,3322.48,3322.97,2639
2022-11-18,3356.37,3387.8,3333.46,3356.14,7137
2022-11-19,3372.93,3375.03,3365.43,3373.97,4456
2022-11-20,3331.92,3349.98,3322.43,3337.17,5727
2022-11-21,3259.78,3332.96,3207.95,3292.68,5218
2022-11-22,3297.38,3327.43,3290.49,3291.33,3545
2022-11-23,3357.4,3394.35,3329.62,3368.85,8986
2022-11-24,3405.71,3409.48,3403.45,3405.82,8525
2022-11-25,3401.08,3417.22,3347.91,3380.91,6512
2022-11-26,3434.33,3434.72,3432.99,3433.43,3858
2022-11-27,3244.47,3245.92,3207.75,3238.17,2799
2022-11-28,3325.51,3334.77,3309.77,3312.89,4130
2022-11-29,3185.19,3233.61,3161.18,3197.95,3836
2022-11-30,3174.97,3175.44,3174.58,3175.09,6380
2022-12-01,3099.87,3178.33,3075.12,3104.31,3396
2022-12-02,3021.75,3069.36,2965.49,3024.24,6911
2022-12-03,3088.16,3102.22,3080.44,3094.75,5796
2022-12-04,3048.88,3068.71,3008.47,3066.11,4685
2022-12-05,3089.41,3089.52,3075.05,3087.67,3194
2022-12-06,3072.69,3095.74,3037.08,3085.08,7202
2022-12-07,3124.95,3129.69,3114.78,3114.82,9794
2022-12-08,3126.05,3170.48,3092.94,3119.92,2577
2022-12-09,3040.3,3051.41,3033.91,3040.17,9858
2022-12-10,3088.09,3236.39,3063.53,3101.05,8549
2022-12-11,3073.86,3124.64,3033.89,3070.74,2612
2022-12-12,2972.83,2992.39,2955.94,2975.45,4028
2022-12-13,2947.93,2951.84,2944.28,2950.27,2687
2022-12-14,3023.13,3126.24,2981.96,3039.12,7796
2022-12-15,3083.39,3097.82,3070.53,3091.1,9163
2022-12-16,3074.14,3093.32,3028.21,3069.86,7818
2022-12-17,3050.73,3051.61,3044.84,3048.72,5400
2022-12-18,3028.46,3037.98,3004.59,3029.41,9998
2022-12-19,3153.12,3187.14,3115.88,3155.54,2634
2022-12-20,3178.7,3185.38,3171.35,3179.96,9085
2022-12-21,3206.6,3209.33,3197.53,3207.63,9702
2022-12-22,3285.86,3318.65,3272.76,3274.05,4389
2022-12-23,3294.23,3308.71,3287.19,3290.01,9661
2022-12-24,3273.47,3278.68,3254.52,3273.29,5686
2022-12-25,3250.7,3289.93,3227.4,3260.77,4803
2022-12-26,3257.33,3263.63,3250.61,3256.42,4908
2022-12-27,3253.44,3283.66,3247.45,3254.32,5698
2022-12-28,3299.08,3347.55,3282.91,3302.01,5882
2022-12-29,3305.99,3307.14,3304.99,3305.77,2636
2022-12-30,3358.02,3360.32,3338.67,3354.54,3558
2022-12-31,3349.11,3364.91,3345.66,3349.46,7564
2023-01-01,3360.69,3396.59,3344.06,3355.06,8665
2023-01-02,3188.03,3346.63,3167.82,3221.32,6183
2023-01-03,3292.29,3312.71,3277.28,3280.67,8582
2023-01-04,3301.16,3312.28,3294.64,3303.74,9184
2023-01-05,3391.96,3417.74,3327.38,3370.01,5801
2023-01-06,3169.48,3185.08,3161.26,3175.14,3077
2023-01-07,3304.07,3315.32,3297.0,3308.07,4579
2023-01-08,3299.9,3301.61,3298.0,3299.17,6040
2023-01-09,3377.89,3402.93,3267.77,3372.62,8993
2023-01-10,3302.81,3302.87,3301.56,3302.81,6571
2023-01-11,3334.95,3349.25,3305.97,3343.62,5784
2023-01-12,3275.5,3279.44,3271.97,3273.51,5593
2023-01-13,3220.35,3264.6,3186.96,3233.0,5857
2023-01-14,3356.27,3361.09,3356.15,3357.08,8884
2023-01-15,3345.39,3357.26,3314.03,3344.62,4636
2023-01-16,3364.24,3381.23,3336.56,3359.5,8688
2023-01-17,3416.86,3451.67,3380.16,3418.29,8740
2023-01-18,3425.81,3482.26,3411.67,3452.52,6326
2023-01-19,3447.95,3470.72,3394.46,3463.25,4153
2023-01-20,3478.52,3499.95,3434.5,3488.88,6041
2023-01-21,3638.38,3664.69,3553.49,3656.93,2908
2023-01-22,3701.44,3707.54,3557.52,3653.08,4331
2023-01-23,3672.28,3683.3,3640.6,3668.14,2983
2023-01-24,3745.47,3745.78,3745.33,3745.59,3579
2023-01-25,3836.87,3919.31,3763.89,3828.78,4970
2023-01-26,3918.37,3928.43,3897.54,3920.06,7469
2023-01-27,4008.37,4031.17,3965.77,3970.53,6603
2023-01-28,3884.27,3886.62,3870.67,3880.16,4324
2023-01-29,4007.68,4073.57,4006.45,4007.31,3011
2023-01-30,3932.75,3974.12,3851.22,3915.83,5944
2023-01-31,3968.48,3981.21,3939.36,3939.93,5198
2023-02-01,3871.47,3909.32,3831.93,3880.88,8126
2023-02-02,3871.55,3881.62,3855.8,3876.29,3867
2023-02-03,3893.11,3931.82,3816.2,3902.17,10095
2023-02-04,3920.06,3934.19,3913.82,3927.64,7130
2023-02-05,3945.67,4022.76,3944.87,3961.17,6532
2023-02-06,4079.14,4101.8,4059.71,4089.41,9927
2023-02-07,4124.17,4138.96,4100.22,4126.92,6230
2023-02-08,4114.65,4116.1,4096.06,4107.18,8593
2023-02-09,4185.22,4205.91,4174.91,4186.78,4491
2023-02-10,4267.53,4327.58,4246.72,4286.8,3734
2023-02-11,4175.69,4221.21,4136.99,4181.98,6129
2023-02-12,4274.72,4277.28,4211.61,4232.36,10131
2023-02-13,4288.11,4338.55,4260.15,4292.14,6360
2023-02-14,4266.79,4279.62,4257.62,4267.03,6109
2023-02-15,4381.64,4427.9,4372.28,4384.86,5555
2023-02-16,4370.35,4385.54,4352.29,4372.14,6924
2023-02-17,4396.28,4475.11,4356.68,4383.55,10233
2023-02-18,4367.65,4376.24,4353.57,4368.82,5450
2023-02-19,4357.94,4434.68,4276.38,4370.62,6520
2023-02-20,4297.37,4300.07,4244.32,4275.23,4536
2023-02-21,4153.19,4154.38,4145.25,4152.52,2841
2023-02-22,4283.9,4354.21,4195.12,4285.36,4121
2023-02-23,4213.28,4214.78,4212.96,4213.2,8629
2023-02-24,4139.51,4237.91,3977.26,4130.08,7535
2023-02-25,3967.75,3985.93,3922.43,3952.62,2629
2023-02-26,3899.8,3924.4,3858.95,3902.51,6936
2023-02-27,3796.47,3800.92,3775.5,3799.63,7736
2023-02-28,3931.23,3955.63,3910.47,3924.79,4617
2023-03-01,4003.45,4004.49,3998.5,4004.45,6856
2023-03-02,3956.85,3964.61,3926.27,3949.74,7177
2023-03-03,4142.1,4185.23,4100.14,4128.06,10233
2023-03-04,4232.52,4297.13,4182.4,4209.53,3298
2023-03-05,4194.0,4240.28,4178.98,4182.6,6965
2023-03-06,3965.63,3975.56,3909.13,3973.94,3758
2023-03-07,4164.5,4191.68,4155.49,4156.42,4287
2023-03-08,4042.86,4052.91,4024.91,4041.32,3172
2023-03-09,3905.25,3950.06,3886.68,3908.73,5473
2023-03-10,4006.73,4038.68,3953.65,3989.06,4760
2023-03-11,4147.63,4233.13,4077.01,4184.11,9667
2023-03-12,4318.91,4338.1,4291.95,4300.37,6131
2023-03-13,4349.97,4369.33,4275.43,4349.3,8034
2023-03-14,4385.23,4410.38,4367.31,4401.47,4731
2023-03-15,4475.37,4510.18,4394.3,4477.03,7932
2023-03-16,4533.99,4578.25,4513.69,4545.44,7464
2023-03-17,4566.98,4573.08,4513.46,4571.45,9663
2023-03-18,4588.42,4672.91,4528.56,4581.44,5129
2023-03-19,4559.38,4582.59,4521.8,4576.16,10194
2023-03-20,4507.65,4509.85,4506.4,4507.61,7225
2023-03-21,4453.87,4559.97,4449.01,4482.76,7290
2023-03-22,4300.38,4497.38,4274.61,4331.43,3514
2023-03-23,4321.26,4328.18,4321.02,4323.34,4814
2023-03-24,4205.56,4254.6,4160.77,4238.29,10754
2023-03-25,4141.37,4151.38,4135.26,4145.17,8829
2023-03-26,4191.05,4212.41,4111.68,4160.5,3851
2023-03-27,4274.11,4325.31,4271.65,4276.74,6826
2023-03-28,4355.83,4366.28,4352.48,4355.72,2806
2023-03-29,4231.35,4329.63,4179.81,4219.34,4122
2023-03-30,4131.7,4175.1,4039.32,4136.25,4448
2023-03-31,4211.98,4214.58,4204.16,4214.49,6416
2023-04-01,4158.04,4205.02,4088.65,4132.1,8413
2023-04-02,4108.42,4147.53,4046.47,4113.95,8271
2023-04-03,4155.75,4165.69,4151.65,4159.62,4233
2023-04-04,4078.64,4084.12,4078.59,4079.47,7782
2023-04-05,4098.88,4100.12,4073.02,4088.48,9765
2023-04-06,3983.3,4001.89,3973.54,3979.8,7940
2023-04-07,3927.15,3962.56,3914.04,3932.34,4224
2023-04-08,3958.74,3960.14,3922.25,3957.88,5970
2023-04-09,3826.51,3967.18,3815.99,3832.18,9674
2023-04-10,3867.13,3867.68,3866.02,3866.32,9733
2023-04-11,3882.97,3932.57,3860.53,3865.19,4533
2023-04-12,3908.39,3912.64,3906.06,3908.28,6643
2023-04-13,3915.2,3959.43,3847.21,3926.18,5692
2023-04-14,4041.64,4042.94,4006.71,4033.69,5663
2023-04-15,4058.79,4159.14,4035.22,4044.19,3637
2023-04-16,3961.68,4011.77,3759.2,4009.87,6184
2023-04-17,4023.26,4054.81,3992.83,4020.07,9776
2023-04-18,4069.15,4084.24,4035.85,4064.16,4699
2023-04-19,4075.05,4089.05,4041.62,4068.54,4306
2023-04-20,4074.54,4110.64,4071.96,4072.25,5590
2023-04-21,4015.79,4018.05,4012.24,4015.48,7969
2023-04-22,3967.66,3983.05,3953.27,3962.64,9822
2023-04-23,3855.34,3884.59,3850.55,3851.88,7057
2023-04-24,3992.9,3993.97,3986.99,3987.05,7764
2023-04-25,3891.92,3934.91,3883.61,3888.26,2701
2023-04-26,3838.04,3888.58,3812.78,3834.76,4536
2023-04-27,3804.95,3825.79,3648.31,3780.05,6466
2023-04-28,3861.79,3870.77,3845.89,3848.08,3369
2023-04-29,3826.27,3826.31,3824.7,3825.77,7749
2023-04-30,3920.76,4000.01,3919.83,3921.62,5889
2023-05-01,3862.92,3901.85,3858.85,3869.19,4434
2023-05-02,3896.2,3908.34,3872.46,3891.17,3816
2023-05-03,3822.52,3836.52,3809.11,3826.55,7736
2023-05-04,4033.01,4093.57,3986.01,3991.1,5079
2023-05-05,3896.21,3899.46,3895.39,3896.7,7487
2023-05-06,3954.8,4015.93,3825.71,3921.24,7115
2023-05-07,3978.74,3983.31,3953.65,3971.34,9011
2023-05-08,4006.67,4021.1,4001.03,4004.6,4182
2023-05-09,4032.98,4068.5,3875.25,3990.16,10636
2023-05-10,3975.68,4005.97,3908.51,3980.2,6360
2023-05-11,3983.96,3984.37,3983.37,3984.08,3736
2023-05-12,3958.73,4002.34,3911.04,3972.77,5445
2023-05-13,4039.13,4054.64,4019.75,4049.75,7557
2023-05-14,4216.09,4263.12,4202.65,4229.2,5893
2023-05-15,4173.94,4207.31,4134.35,4182.47,7875
2023-05-16,4066.02,4102.7,4048.28,4068.3,4107
2023-05-17,4065.34,4068.88,4037.58,4061.52,7625
2023-05-18,4300.97,4312.93,4240.95,4271.48,9533
2023-05-19,4199.7,4233.4,4190.28,4203.25,3112
2023-05-20,4343.64,4349.87,4338.55,4341.46,7689
2023-05-21,4491.08,4491.8,4475.64,4487.57,4672
2023-05-22,4453.39,4461.69,4429.64,4438.34,7092
2023-05-23,4484.23,4504.63,4481.3,4489.29,7801
2023-05-24,4638.46,4640.48,4630.21,4635.94,5348
2023-05-25,4626.16,4633.9,4583.34,4601.25,6287
2023-05-26,4586.46,4587.73,4568.85,4582.98,2580
2023-05-27,4529.73,4546.23,4501.9,4530.12,7658
2023-05-28,4438.71,4439.53,4438.23,4438.63,5554
2023-05-29,4382.82,4418.12,4380.54,4381.44,3691
2023-05-30,4295.83,4343.65,4269.66,4274.63,3181
2023-05-31,4258.76,4304.65,4184.44,4277.97,9858
2023-06-01,4290.45,4446.91,4145.92,4212.52,9841
2023-06-02,4233.86,4236.4,4226.14,4232.63,8696
2023-06-03,4103.21,4112.81,4090.68,4101.35,4744
2023-06-04,4116.99,4162.04,4090.16,4128.9,6244
2023-06-05,4181.73,4265.01,4151.32,4198.14,7479
2023-06-06,4023.74,4059.3,3991.52,4031.16,5450
2023-06-07,4064.51,4085.67,4029.19,4061.72,2665
2023-06-08,4160.54,4241.84,4056.78,4161.86,6006
2023-06-09,4063.27,4066.03,4058.73,4061.59,3308
2023-06-10,4195.21,4214.26,4163.12,4197.86,9302
2023-06-11,4233.59,4278.05,4231.04,4233.46,3845
2023-06-12,4171.78,4207.25,4128.65,4174.19,9725
2023-06-13,4170.15,4181.33,4166.97,4169.95,9472
2023-06-14,4202.98,4373.18,4188.71,4216.93,4816
2023-06-15,4225.33,4265.29,4197.49,4223.76,7765
2023-06-16,4268.78,4270.92,4264.13,4269.7,6484
2023-06-17,4186.46,4201.4,4180.13,4191.5,7628
2023-06-18,4205.98,4211.23,4199.42,4206.12,5639
2023-06-19,4097.64,4112.4,4067.01,4087.62,5219
2023-06-20,4076.97,4111.08,4065.81,4078.93,3609
2023-06-21,4005.48,4012.04,3988.16,4005.6,8703
2023-06-22,3947.26,3998.21,3908.64,3947.08,8749
2023-06-23,4049.3,4081.09,3891.28,4045.05,5105
2023-06-24,4140.5,4147.48,4099.13,4133.74,5606
2023-06-25,4184.49,4184.86,4183.68,4184.52,8071
2023-06-26,4097.68,4163.53,4079.82,4093.52,5219
2023-06-27,4068.8,4142.05,4049.16,4068.02,5487
2023-06-28,4161.71,4201.5,4108.91,4167.13,4370
2023-06-29,4179.26,4179.43,4178.47,4179.36,2829
2023-06-30,4381.53,4396.32,4373.02,4373.64,4113
2023-07-01,4424.55,4488.38,4386.17,4408.48,3401
2023-07-02,4427.08,4428.84,4417.12,4425.86,5832
2023-07-03,4397.54,4417.05,4379.52,4398.94,4993
2023-07-04,4429.99,4446.17,4402.97,4411.13,3843
2023-07-05,4393.81,4405.22,4366.0,4398.12,4030
2023-07-06,4456.03,4462.93,4445.97,4460.84,4965
2023-07-07,4530.51,4706.7,4347.12,4546.64,6711
2023-07-08,4463.82,4487.43,4439.85,4475.62,4485
2023-07-09,4357.63,4391.47,4342.68,4356.91,3973
2023-07-10,4198.61,4200.49,4191.19,4197.34,4482
2023-07-11,4243.98,4260.23,4236.5,4240.41,7800
2023-07-12,4127.1,4169.39,4039.67,4147.26,10079
2023-07-13,3969.39,4025.18,3961.81,3969.1,2681
2023-07-14,4023.8,4069.77,3845.42,4000.34,4912
2023-07-15,4177.67,4329.96,4002.33,4200.2,9326
2023-07-16,4222.72,4329.22,4162.43,4200.11,6837
2023-07-17,4277.11,4299.68,4245.89,4270.96,8622
2023-07-18,4266.17,4297.52,4266.01,4278.38,5290
2023-07-19,4269.64,4270.76,4268.9,4270.35,4205
2023-07-20,4347.52,4447.31,4328.43,4349.27,3787
2023-07-21,4335.12,4363.94,4256.37,4324.45,8216
2023-07-22,4345.95,4355.48,4342.74,4348.01,3554
2023-07-23,4375.9,4390.61,4369.86,4376.42,7042
2023-07-24,4329.19,4378.53,4302.85,4318.38,4602
2023-07-25,4415.9,4440.39,4397.17,4404.5,3383
2023-07-26,4400.86,4402.01,4372.1,4389.52,4431
2023-07-27,4332.19,4337.28,4301.72,4323.62,8369
2023-07-28,4358.94,4433.74,4342.89,4370.44,8676
2023-07-29,4327.37,4437.65,4210.33,4292.35,5886
2023-07-30,4301.55,4311.04,4207.45,4295.19,3215
2023-07-31,4294.87,4310.37,4291.24,4294.84,4484
2023-08-01,4388.99,4389.27,4388.43,4388.54,5616
2023-08-02,4427.81,4438.32,4410.33,4430.65,8476
2023-08-03,4447.14,4563.76,4427.05,4428.87,3485
2023-08-04,4499.47,4511.8,4488.11,4501.75,5983
2023-08-05,4595.46,4725.47,4496.82,4627.37,8115
2023-08-06,4679.17,4726.9,4675.12,4679.46,6528
2023-08-07,4695.1,4775.0,4620.03,4680.89,3831
2023-08-08,4560.84,4569.34,4555.36,4558.55,9986
2023-08-09,4466.03,4479.53,4458.88,4461.9,8941
2023-08-10,4450.22,4523.65,4342.63,4435.11,10129
2023-08-11,4381.56,4383.17,4381.34,4381.48,3089
2023-08-12,4337.34,4399.43,4327.86,4365.54,6828
2023-08-13,4367.55,4373.6,4366.35,4370.92,4509
2023-08-14,4428.65,4536.14,4302.6,4417.66,6826
2023-08-15,4429.72,4499.76,4390.94,4411.88,3029
2023-08-16,4456.96,4459.5,4451.1,4455.25,4737
2023-08-17,4458.42,4466.69,4444.99,4461.44,8026
2023-08-18,4288.83,4308.52,4251.4,4285.61,2833
2023-08-19,4205.15,4210.25,4201.07,4205.53,9388
2023-08-20,4209.54,4226.07,4145.62,4193.83,9894
2023-08-21,4085.35,4125.26,4079.72,4092.79,4667
2023-08-22,4143.86,4162.16,4130.31,4142.3,3200
2023-08-23,4250.27,4301.77,4053.56,4269.53,9469
2023-08-24,4368.93,4387.05,4358.03,4374.03,4576
2023-08-25,4311.75,4383.85,4206.98,4355.8,5955
2023-08-26,4484.73,4489.49,4476.29,4486.1,8200
2023-08-27,4487.52,4525.75,4433.19,4499.89,6300
2023-08-28,4457.48,4723.97,4312.55,4470.0,3415
2023-08-29,4411.6,4424.75,4381.38,4415.61,6195
2023-08-30,4384.89,4402.97,4368.01,4389.34,9418
2023-08-31,4357.63,4398.56,4309.61,4355.7,2762
2023-09-01,4368.22,4429.46,4353.54,4370.98,8695
2023-09-02,4350.02,4428.26,4219.96,4385.45,4132
2023-09-03,4378.4,4504.91,4316.56,4386.16,8341
2023-09-04,4427.98,4445.16,4418.48,4424.93,6317
2023-09-05,4528.02,4536.64,4509.63,4530.74,2730
2023-09-06,4611.93,4629.25,4578.32,4617.24,2569
2023-09-07,4485.29,4524.29,4440.69,4480.58,4735
2023-09-08,4248.7,4253.97,4244.71,4252.16,8297
2023-09-09,4306.3,4370.29,4248.14,4332.05,5907
2023-09-10,4211.54,4223.19,4205.89,4214.05,6489
2023-09-11,4191.5,4205.73,4190.44,4195.53,4265
2023-09-12,4100.26,4119.26,4075.15,4097.77,6314
2023-09-13,3955.35,3992.12,3923.11,3950.49,5887
2023-09-14,4004.26,4059.21,3992.59,3993.67,2812
2023-09-15,4094.23,4163.35,3924.11,4054.71,4608
2023-09-16,4005.11,4017.26,3985.2,4008.36,8779
2023-09-17,3806.84,3832.31,3787.4,3801.04,3818
2023-09-18,3760.62,3770.35,3729.98,3759.9,4467
2023-09-19,3773.19,3793.38,3758.93,3789.74,2889
2023-09-20,3677.43,3728.95,3671.01,3678.02,3211
2023-09-21,3696.15,3705.31,3680.63,3691.88,8758
2023-09-22,3693.6,3693.77,3679.89,3691.12,10018
2023-09-23,3740.46,3785.24,3715.32,3734.25,2651
2023-09-24,3743.73,3745.23,3740.58,3743.55,2740
2023-09-25,3689.38,3693.81,3545.67,3671.07,8762
2023-09-26,3760.84,3836.77,3743.44,3759.29,9202
2023-09-27,3738.46,3784.35,3682.91,3747.75,4343
2023-09-28,3756.6,3772.81,3706.65,3746.08,9628
2023-09-29,3675.16,3697.48,3674.63,3676.53,5954
2023-09-30,3617.32,3649.02,3490.25,3644.31,4172
2023-10-01,3581.89,3585.17,3577.47,3580.18,6057
2023-10-02,3548.86,3626.27,3545.41,3568.15,9350
2023-10-03,3689.14,3696.44,3660.65,3690.66,4778
2023-10-04,3599.58,3626.72,3568.18,3589.77,6584
2023-10-05,3470.37,3496.27,3448.09,3474.28,4084
2023-10-06,3574.1,3584.8,3572.76,3576.85,9895
2023-10-07,3559.84,3565.78,3550.97,3562.24,8436
2023-10-08,3512.55,3520.17,3507.91,3514.93,7643
2023-10-09,3590.14,3591.44,3586.44,3588.38,4485
2023-10-10,3532.79,3548.37,3531.13,3545.28,8797
2023-10-11,3693.13,3710.96,3634.43,3675.1,4781
2023-10-12,3717.28,3729.61,3681.0,3725.3,4597
2023-10-13,3691.27,3692.73,3689.01,3689.32,6293
2023-10-14,3851.2,3859.01,3845.94,3848.87,8725
2023-10-15,3802.56,3806.33,3792.33,3802.63,5886
2023-10-16,3847.81,3925.85,3846.53,3859.45,7395
2023-10-17,3878.65,3916.72,3817.46,3882.94,5369
2023-10-18,3968.67,3993.85,3909.03,3984.42,6672
2023-10-19,4108.49,4137.45,4102.57,4109.25,8858
2023-10-20,4113.72,4118.85,4111.3,4112.29,9344
2023-10-21,4051.08,4053.51,4030.09,4050.73,4179
2023-10-22,4059.09,4153.38,3886.41,4088.4,10365
2023-10-23,4031.33,4054.1,4030.61,4033.4,9089
2023-10-24,4208.71,4319.5,4178.71,4196.22,3859
2023-10-25,4203.24,4226.65,4160.69,4208.1,9044
2023-10-26,4180.06,4223.58,4159.47,4177.77,9339
2023-10-27,4188.74,4282.93,4187.5,4193.62,6228
2023-10-28,4097.9,4121.23,4056.83,4081.05,8741
